temp_air,pressure,dew_point,relative_humidity
18.74,99210.0,13.785126040488086,72.95
17.23,99230.0,13.898946295265986,80.8
16.06,99260.0,12.749795246463128,80.75
15.19,99290.0,12.41158949731407,83.5
14.47,99310.0,11.69822531314266,83.45
14.01,99330.0,11.77385784701878,86.4
13.84,99330.0,12.13323733926322,89.45
13.75,99360.0,11.509696548672768,86.35
13.63,99370.0,11.391824811142476,86.35
14.03,99390.0,11.793504059454373,86.4
14.15,99400.0,11.911380751623595,86.4
13.89,99430.0,11.655979989955494,86.4
13.66,99490.0,11.955670881207793,89.45
13.53,99560.0,12.361694770160833,92.65
15.97,99570.0,13.725763544295415,86.55
17.81,99600.0,15.551274204284919,86.65
19.67,99640.0,15.25494250369995,75.7
20.76,99640.0,15.802430732004376,73.3
21.4,99650.0,15.895482339201525,70.9
21.63,99630.0,15.599328615802536,68.6
20.76,99580.0,15.802430732004376,73.3
19.63,99620.0,15.216302990777844,75.7
19.11,99620.0,15.239179217555241,78.3
18.2,99700.0,15.402072125458638,83.75
17.04,99770.0,14.785843730452083,86.6
16.0,99790.0,14.298444872336578,89.65
15.07,99810.0,13.903995855747356,92.75
14.35,99830.0,13.719828253376914,96.0
13.94,99820.0,12.776132533186116,92.7
13.42,99800.0,12.786501319637722,95.95
12.82,99830.0,12.728026816706535,99.4
12.39,99830.0,11.761680908474084,95.95
12.27,99830.0,12.178430141611495,99.4
12.06,99810.0,11.968583904675913,99.4
12.42,99810.0,11.791530346523817,95.95
13.1,99810.0,12.468112783213956,95.95
13.46,99850.0,12.826299742760181,95.95
14.31,99870.0,14.20915163729204,99.35
14.67,99890.0,14.038229124304767,96.0
16.08,99880.0,12.769276844567774,80.75
17.19,99890.0,13.859984709412794,80.8
18.41,99860.0,13.457211174970011,72.9
19.32,99820.0,12.745033020223623,65.75
19.9,99750.0,12.786526407971502,63.6
20.15,99720.0,12.509794572515485,61.5
19.93,99710.0,12.814892328459948,63.6
19.08,99690.0,12.517149655426566,65.75
17.46,99720.0,12.522595392311414,72.8
16.02,99740.0,11.637910214066826,75.25
14.97,99720.0,11.659821062160004,80.6
14.02,99740.0,11.78368095670352,86.4
13.23,99750.0,11.523017163362084,89.4
12.64,99750.0,10.94100764980876,89.4
11.96,99720.0,10.261814454955383,89.35
11.16,99700.0,10.530014274999461,95.9
10.71,99690.0,10.619569297492717,99.4
10.66,99680.0,10.032540027029366,95.9
10.51,99650.0,9.883296765839562,95.9
10.37,99630.0,9.744002644479307,95.9
10.04,99640.0,9.950056362372994,99.4
9.72,99660.0,9.630288526450569,99.4
11.52,99710.0,10.888192600104466,95.9
13.84,99740.0,12.668816500227363,92.65
16.21,99740.0,13.427641756657376,83.6
18.45,99720.0,13.506218305276391,72.95
20.06,99680.0,12.961853667161177,63.7
21.15,99640.0,12.435414541077499,57.55
21.74,99610.0,11.944910844904765,53.75
21.86,99580.0,12.056018818012749,53.75
21.49,99560.0,11.713423436970162,53.75
20.32,99570.0,12.669866354086032,61.5
18.44,99580.0,12.432349776841692,68.05
16.96,99600.0,12.020857239984528,72.7
15.9,99600.0,10.970377534696691,72.55
14.79,99610.0,10.400022787562708,75.0
13.65,99610.0,10.336852556307345,80.4
12.38,99590.0,10.146594010419468,86.25
11.72,99590.0,10.016699163267235,89.3
11.58,99590.0,9.343548587460104,86.15
11.69,99580.0,9.451583252025836,86.15
11.36,99570.0,8.593683005161775,83.1
10.71,99520.0,9.012114671068623,89.25
10.28,99530.0,8.579687609951167,89.2
10.14,99510.0,8.441600355866441,89.2
9.99,99530.0,7.7562819030833,86.0
12.38,99580.0,10.146594010419468,86.25
16.31,99600.0,11.91797380275252,75.25
18.91,99610.0,12.332543917587891,65.65
20.9,99580.0,12.709920988386205,59.5
22.37,99560.0,12.55653865405037,53.85
23.32,99520.0,12.438040475198147,50.45
23.8,99470.0,12.371231984582536,48.8
23.91,99450.0,12.471825221205304,48.8
23.45,99440.0,13.093416272978631,52.25
18.75,99430.0,12.124943357823225,65.41
18.18,99430.0,12.099248198958403,67.67
17.6,99430.0,12.044610099069763,69.93
17.03,99440.0,11.981213233748905,72.19
16.45,99450.0,11.88883377850956,74.44
15.87,99470.0,11.78208959067441,76.7
15.3,99470.0,11.669428131138883,78.96
14.72,99450.0,11.532223540214249,81.22
14.15,98010.0,11.39064948017116,83.48
13.57,97980.0,11.224071941862766,85.73
13.0,97930.0,11.056265252440676,87.99
12.42,97870.0,10.866326410216006,90.25
11.84,97850.0,10.664598754402947,92.51
11.27,97830.0,10.461511290426854,94.77
10.69,97820.0,10.236140435927767,97.02
10.12,97830.0,10.011940627232576,99.28
12.6,97830.0,11.43214647960916,92.6
13.09,97830.0,11.384914895777582,89.4
13.49,97800.0,11.787967643058336,89.45
14.56,97800.0,10.718114619631438,77.75
13.6,97830.0,9.758269334779035,77.6
13.62,97860.0,9.240520356781753,74.85
13.32,97880.0,8.931067733427323,74.75
13.32,97900.0,8.397386007892452,72.1
12.97,97920.0,6.997195634838123,67.05
12.15,97970.0,7.242280060118702,71.95
11.59,98090.0,6.68380381175302,71.85
10.48,98160.0,7.185609097112022,80.05
9.94,98210.0,6.641653975701407,79.95
9.71,98230.0,6.408655890399812,79.9
9.28,98240.0,6.5156608715358635,82.85
9.11,98250.0,5.815499612561116,79.85
9.03,98260.0,5.204735603084781,76.95
8.64,98270.0,5.339918868205221,79.75
8.51,98250.0,5.21337771979365,79.75
8.12,98220.0,5.355341472162096,82.7
7.99,98220.0,5.228248409267098,82.7
8.11,98210.0,5.884676527430097,85.85
8.15,98220.0,5.923955506050164,85.85
8.18,98240.0,6.483818302926823,89.05
8.71,98250.0,7.014711820478109,89.1
9.47,98260.0,6.17501506948229,79.9
10.56,98280.0,5.131982491021666,69.1
11.53,98240.0,4.50066010568888,62.0
11.95,98240.0,4.356529251705985,59.7
11.85,98190.0,4.802853009211493,62.0
11.46,98200.0,4.967051444196172,64.35
10.76,98200.0,6.3912280178858,74.4
10.28,98230.0,6.972651239234117,79.95
9.88,98290.0,7.639728921634527,85.95
9.61,98320.0,7.374590482787038,85.95
9.17,98350.0,7.468398214159044,89.1
8.94,98380.0,7.241556474043942,89.1
8.88,98410.0,7.714796910219399,92.4
8.74,98380.0,7.576116539803626,92.4
8.29,98400.0,7.659142312811978,95.8
8.07,98400.0,7.440268773074958,95.8
7.55,98360.0,6.397303345553409,92.4
7.48,98310.0,6.327959718531256,92.4
7.41,98270.0,6.250768747477447,92.35
7.19,98220.0,6.032843851937873,92.35
7.19,98190.0,5.499310558969205,89.0
7.47,98150.0,5.256197129920564,85.85
8.37,98090.0,7.2096005500828,92.4
9.64,98080.0,7.404050567738849,85.95
11.02,98050.0,6.6519315262799825,74.45
11.95,98000.0,7.029763329672258,71.85
12.56,97960.0,6.584787295500436,66.95
13.21,97870.0,6.694383826288165,64.65
13.62,97810.0,6.579040684130303,62.45
13.85,97750.0,6.796328317964784,62.45
13.93,97700.0,6.871904013695747,62.45
13.86,97630.0,6.805775353646229,62.45
13.37,97570.0,6.3079615791912484,62.3
13.23,97580.0,6.175724515867673,62.3
12.77,97540.0,6.784875071946754,66.95
12.37,97530.0,6.916053071465883,69.35
12.1,97500.0,6.124822319633571,66.85
11.95,97470.0,5.981910397053079,66.85
11.89,97460.0,6.435789853981884,69.25
11.87,97440.0,6.416654376841547,69.25
11.95,97430.0,6.493195883310582,69.25
11.8,97400.0,6.349679679097298,69.25
11.48,97370.0,6.043499177353938,69.25
11.39,97390.0,7.009040293529804,74.45
11.65,97360.0,6.741465097021691,71.85
11.79,97400.0,6.876005971664365,71.85
11.47,97450.0,7.105844906323124,74.55
11.38,97520.0,7.529604119425984,77.2
11.44,97600.0,8.12943565251736,80.1
11.54,97660.0,8.235989279087867,80.15
11.7,97700.0,8.391774040775363,80.15
11.85,97730.0,8.004208001810563,77.3
11.74,97740.0,7.3664648116769476,74.55
11.75,97780.0,7.3761172107867115,74.55
11.68,97800.0,7.30855013205645,74.55
11.51,97840.0,7.144455886893875,74.55
11.27,97900.0,6.893223278349585,74.45
10.78,97990.0,6.938543455494106,77.15
10.56,98020.0,7.263498988214052,80.05
10.07,98070.0,7.305685762711942,82.95
9.71,98150.0,7.472790514723117,85.95
9.47,98190.0,7.2371092321332835,85.95
8.97,98260.0,6.746093280028326,85.95
8.34,98260.0,7.179882809597932,92.4
7.93,98330.0,6.237253882813148,89.05
7.61,98350.0,5.921646377895224,89.05
7.04,98380.0,5.884257635100966,92.35
6.52,98410.0,5.369152090884242,92.35
5.88,98440.0,5.2539205814281855,95.75
6.07,98470.0,4.915613634987001,92.3
8.12,98510.0,7.490012847541909,95.8
9.5,98520.0,7.266569618572279,85.95
10.58,98520.0,7.2829713568392975,80.05
11.64,98490.0,6.731854920744939,71.85
12.11,98480.0,6.667264791966328,69.35
12.49,98430.0,7.0518995248239795,69.45
12.97,98360.0,7.532317844951906,69.55
12.89,98280.0,8.506079501770023,74.7
12.5,98230.0,8.662962462345023,77.45
11.81,98220.0,10.105473913327602,89.3
11.36,98180.0,10.19557681761492,92.55
11.18,98190.0,10.01725537844516,92.55
10.68,98170.0,9.513866295812374,92.5
10.57,98150.0,9.404896535338938,92.5
10.63,98140.0,9.464334642682173,92.5
10.78,98100.0,9.61292932119437,92.5
10.88,98040.0,10.251429319588267,95.9
11.04,97990.0,9.87856009262415,92.55
10.98,97960.0,9.819119032681392,92.55
11.25,97900.0,10.619559102212328,95.9
11.69,97870.0,10.52249632630168,92.55
12.34,97810.0,11.711931805076016,95.95
13.16,97820.0,11.995125510616711,92.65
13.77,97860.0,13.134736437490101,95.95
14.04,97920.0,12.875209464460942,92.7
14.52,97970.0,13.350773664891062,92.7
15.1,98030.0,13.93371970350602,92.75
15.98,98060.0,13.193478438780918,83.55
16.56,98080.0,12.169501040366804,75.3
16.97,98070.0,12.030473093392512,72.7
17.55,98050.0,11.018220655291572,65.55
17.93,98010.0,11.379007550635965,65.55
17.45,98020.0,11.981178221581555,70.3
16.23,97950.0,12.376602618366872,77.95
15.18,97900.0,12.940815165910676,86.5
15.3,97850.0,13.590621037365548,89.55
16.52,97850.0,14.811485975017074,89.65
16.54,97850.0,14.831218043430148,89.65
16.51,97880.0,14.801619932985922,89.65
16.49,97920.0,15.319293432466283,92.8
16.49,97960.0,15.319293432466283,92.8
16.46,97990.0,15.289569118101552,92.8
16.49,98020.0,15.319293432466283,92.8
16.31,98010.0,15.140947061562384,92.8
16.31,98000.0,15.140947061562384,92.8
16.41,98000.0,15.240028522350755,92.8
16.29,98010.0,15.12113072631869,92.8
16.3,98040.0,14.594431845332958,89.65
16.7,98060.0,14.989073839575262,89.65
17.16,98060.0,15.451605908638374,89.7
18.09,98100.0,15.303770071973176,83.8
19.12,98080.0,15.788045991714485,81.05
19.59,98090.0,15.71479143153357,78.35
20.46,98050.0,16.02838517945597,75.75
20.9,98000.0,15.394455482514058,70.8
21.05,97950.0,15.560186080822648,70.9
20.93,97930.0,16.503138481716785,75.85
20.04,97920.0,16.171350762532576,78.45
18.78,97940.0,15.978800254231588,83.8
17.75,97960.0,15.50133908934764,86.7
18.39,97740.0,15.597266329773873,83.8
18.53,97660.0,15.203623587603271,81.0
18.64,97610.0,14.773309076454277,78.25
18.8,97580.0,14.383778908308415,75.55
18.57,97520.0,13.621629880894446,72.95
18.41,97440.0,12.933003872746616,70.45
17.93,97450.0,12.995579914844093,72.9
17.14,97410.0,13.82081560334081,80.85
17.19,97320.0,13.869521502693551,80.85
17.24,97310.0,13.918227153117256,80.85
17.19,97380.0,14.404748401450815,83.7
17.02,97470.0,14.238442161991442,83.7
16.61,97500.0,14.363413762506175,86.6
16.58,97620.0,13.79878375364509,83.65
15.62,97800.0,13.373050840415933,86.5
14.16,97960.0,12.45742519993359,89.5
13.09,98130.0,10.852672648560738,86.3
12.73,98190.0,9.960279692537123,83.25
12.79,98220.0,9.480812534217675,80.3
12.89,98290.0,9.041083159709853,77.45
12.8,98340.0,8.419200402187123,74.7
12.51,98400.0,7.6086244742454445,72.05
12.12,98440.0,7.743085177538958,74.6
11.92,98510.0,7.540205919536617,74.55
11.32,98560.0,7.471444581479562,77.2
11.09,98600.0,7.248495673370703,77.2
10.79,98670.0,6.420182227592982,74.4
10.38,98740.0,6.005003232794977,74.3
10.25,98760.0,5.345726240068004,71.6
9.91,98730.0,6.603351954180835,79.9
9.71,98770.0,5.339014865884614,74.2
8.87,98800.0,6.097292084814851,82.75
8.47,98820.0,6.246623438874083,85.9
7.8,98840.0,5.58026051912506,85.85
7.3,98850.0,5.607796613481014,89.0
6.83,98920.0,5.676235486548939,92.35
8.54,99000.0,6.847042160487721,89.1
9.09,99040.0,5.262889344239129,76.95
9.57,99060.0,4.672322715526867,71.5
10.01,99060.0,4.585033550007614,69.0
10.62,99020.0,4.650209411278452,66.55
11.19,98970.0,4.688672551698789,64.25
11.32,98900.0,4.267781494043051,61.85
11.31,98850.0,4.258339860904662,61.85
10.99,98810.0,3.956196261218032,61.85
10.32,98800.0,3.80804891770566,64.0
9.15,98780.0,3.721006768298894,68.8
8.36,98770.0,3.460034999069311,71.25
7.2,98750.0,2.8593608683112577,73.9
6.71,98710.0,2.9006903983648287,76.65
6.29,98670.0,2.475323561335585,76.55
6.04,98630.0,2.233075851030766,76.55
5.89,98570.0,2.600819357367424,79.4
5.92,98470.0,2.1167941931490386,76.55
6.22,98440.0,2.9397153440505526,79.5
6.35,98320.0,3.0662414165246124,79.5
6.5,98230.0,3.2211203096865058,79.55
6.44,98170.0,3.162720543014121,79.55
6.46,98120.0,3.715168299263734,82.6
6.98,98060.0,4.232158202173892,82.65
8.65,97980.0,6.9555344751738,89.1
10.17,97950.0,7.933048831440453,86.0
11.24,97920.0,9.001010367501799,86.1
11.61,97920.0,10.443243484001608,92.55
11.69,97900.0,11.057331452853031,95.9
11.54,97870.0,10.908091319025413,95.9
11.8,97870.0,11.166773928206926,95.9
12.35,97840.0,11.184472790488657,92.6
13.11,97850.0,11.404643855328228,89.4
12.84,97850.0,11.138301096272597,89.4
11.93,97900.0,10.76025342501742,92.55
11.2,97920.0,10.037068931195595,92.55
10.92,97960.0,10.291227267522396,95.9
10.43,98000.0,9.803700173643639,95.9
10.32,98010.0,9.694254647842776,95.9
10.21,98020.0,9.58480887710998,95.9
10.14,98040.0,9.51516144093492,95.9
10.12,98030.0,8.959106432762443,92.5
10.35,98050.0,9.186955654927962,92.5
10.31,98010.0,8.609277596738107,89.2
9.89,98020.0,8.723256856687135,92.45
9.6,98030.0,7.9007289854871505,89.15
9.19,98040.0,8.02982943349981,92.45
9.05,98060.0,7.891141731552956,92.45
9.62,98070.0,8.455794182461368,92.45
10.13,98080.0,7.893767492033961,86.0
10.69,98070.0,7.920767164586277,83.0
11.37,98050.0,7.519910893180871,77.2
11.73,98040.0,7.356812398997617,74.55
12.29,97950.0,7.376832649667982,71.95
12.83,97900.0,7.377270146245806,69.45
12.68,97820.0,7.233726653286886,69.45
12.05,97750.0,7.675516196972948,74.6
11.52,97670.0,8.216515997447738,80.15
11.09,97600.0,7.78866906936829,80.1
10.7,97530.0,7.930545428555873,83.0
10.11,97370.0,8.412010090902012,89.2
9.91,97320.0,8.743068797275376,92.45
9.75,97290.0,8.584572850236233,92.45
9.38,97260.0,8.21804727537115,92.45
9.09,97210.0,7.930766864671892,92.45
8.94,97120.0,7.241556474043942,89.1
8.42,97120.0,7.259130041622182,92.4
7.73,97120.0,6.575614675012618,92.4
7.07,97150.0,5.380961368480037,89.0
6.73,97240.0,5.577176728048125,92.35
6.39,97320.0,5.768837724836985,95.8
6.62,97440.0,4.937144772329623,89.0
7.14,97580.0,5.449998493579186,89.0
7.2,97760.0,6.042749569145625,92.35
7.5,97920.0,5.813154989221079,89.05
7.71,98040.0,6.555802365823516,92.4
7.59,98150.0,4.837183348429867,82.7
8.27,98220.0,5.501985435374594,82.7
8.61,98280.0,4.248595026605073,74.05
8.67,98380.0,3.777724792844838,71.35
8.23,98470.0,3.3351596950344775,71.25
7.75,98580.0,2.3408739611522305,68.6
7.17,98650.0,1.2369775628706874,65.95
6.76,98710.0,0.2903334666911803,63.35
5.8,98800.0,0.9223523959326494,70.85
5.95,98840.0,0.5584343064451255,68.3
5.64,98870.0,1.3068355406554122,73.65
5.33,98880.0,2.0470032490575796,79.35
5.07,98880.0,2.3221316160296492,82.4
4.76,98890.0,2.5454225796155607,85.55
4.63,98910.0,2.4177858931642042,85.55
4.66,98890.0,2.447240624074333,85.55
4.4,98890.0,2.1919640776909035,85.55
4.12,98920.0,2.4396843114384827,88.8
3.88,98980.0,2.730948130723833,92.2
3.8,99010.0,3.1771710535135247,95.7
4.56,99060.0,3.9406792228801995,95.75
4.99,99090.0,3.305578669743093,88.85
6.03,99100.0,2.223385781177547,76.55
7.05,99090.0,0.0661168004938895,61.1
7.77,99090.0,-0.8147022860220768,54.55
8.16,99050.0,-0.9885835201460171,52.45
8.2,99030.0,-1.48114374707621,50.45
7.67,99020.0,-1.4428293434653146,52.45
7.24,99070.0,-0.8171409007492267,56.55
6.59,99120.0,-0.928232534951774,58.65
5.85,99160.0,-1.144871189012706,60.75
5.09,99200.0,-1.8842263313025096,60.65
3.85,99270.0,0.571692721095087,79.15
3.15,99310.0,-0.11815140963883922,79.1
2.83,99310.0,0.09046258503852007,82.15
2.39,99330.0,-0.33958061609807605,82.15
1.82,99350.0,0.14031189548582515,88.6
1.53,99360.0,-0.14563741312109574,88.6
1.19,99380.0,0.04391474584583597,92.05
0.88,99370.0,-0.26311982353050517,92.05
0.63,99380.0,-0.5181770646641551,92.0
0.71,99390.0,-0.438946151017119,92.0
0.76,99370.0,-0.38942696011499583,92.0
0.78,99370.0,0.16542803302934045,95.65
2.03,99390.0,0.35516373602750106,88.65
2.34,99430.0,0.12888079854635714,85.3
3.1,99450.0,-1.2274803882061902,73.2
3.7,99440.0,-2.2226360310031743,65.2
4.36,99410.0,-3.161545068265216,58.05
4.81,99350.0,-3.7571666582116388,53.8
5.17,99360.0,-4.450604316699561,49.8
5.08,99340.0,-4.533616568227325,49.8
4.93,99360.0,-4.671975736712953,49.8
4.6,99370.0,-4.481338087319614,51.7
4.14,99360.0,-4.417744516724951,53.65
3.49,99340.0,-4.527019275155789,55.7
2.66,99380.0,-4.309283942828472,60.05
2.34,99370.0,-3.5784952961590855,64.9
2.03,99330.0,-3.3490695438000357,67.5
1.73,99290.0,-3.13026469737689,70.1
1.74,99240.0,-2.5852490601573876,72.95
1.63,99240.0,-2.165661726507765,75.85
1.6,99220.0,-2.1947177581101034,75.85
1.39,99210.0,-2.3981132141136063,75.85
1.12,99190.0,-2.1450321087644855,78.8
1.07,99190.0,-1.6629042987850222,81.95
1.15,99170.0,-1.5847254398815684,81.95
1.32,99140.0,-1.4185973556049616,81.95
1.3,99140.0,0.15286157732879732,92.05
1.73,99120.0,-0.4779850594417194,85.25
2.4,99100.0,-0.8652526677170626,79.0
2.88,99090.0,-0.910160687080584,76.1
3.37,99070.0,-0.43549347960754725,76.1
3.8,99040.0,-0.5337450034554577,73.3
3.98,99010.0,-0.8740304200912254,70.6
3.94,99020.0,-0.9124399205117251,70.6
3.85,99000.0,-0.48552359264758493,73.3
3.71,99010.0,-0.6205444458777966,73.3
3.57,99020.0,-0.7555681083903238,73.3
3.43,99000.0,-0.36836116566510335,76.15
3.45,99050.0,0.7132458083204467,82.25
3.46,99030.0,0.7230201164052474,82.25
3.47,99020.0,1.262548043796819,85.45
3.41,98970.0,1.2036412543242911,85.45
3.32,98950.0,1.6350217718864661,88.7
3.25,98880.0,1.0384283074920229,85.4
2.77,98850.0,0.5590916593344236,85.35
2.21,98810.0,0.0012641112424568507,85.3
1.33,98770.0,-0.8786632875060186,85.2
0.66,98710.0,-1.5443310934862842,85.15
0.48,98630.0,-1.7210184751990172,85.15
1.5,98540.0,-0.7037645730513968,85.25
2.47,98400.0,1.3267406011349923,92.15
3.74,98230.0,3.117480096413619,95.7
5.24,98120.0,4.617202067363873,95.75
6.78,98040.0,6.692407498345489,99.4
7.64,98010.0,6.486459164058711,92.4
7.97,97960.0,5.747199190885039,85.85
8.38,97870.0,5.609523062523313,82.7
7.91,97850.0,4.620347278689338,79.7
6.93,97840.0,4.7175543672289155,85.8
6.17,97880.0,4.485287379800945,88.95
5.43,97980.0,3.747475788388415,88.9
4.83,98070.0,3.679609476337779,92.25
4.87,98100.0,3.719230881962576,92.25
4.47,98170.0,3.3230140360640763,92.25
4.1,98200.0,2.948859346599275,92.2
3.86,98240.0,3.236861934120019,95.7
3.72,98270.0,3.097583093715089,95.7
3.66,98270.0,3.03789203462374,95.7
3.76,98280.0,3.6745577707447046,99.4
3.94,98270.0,3.323841108739224,95.75
4.18,98250.0,4.094260325411,99.4
4.36,98240.0,4.27413269067897,99.4
4.39,98290.0,3.7715469947284617,95.75
4.29,98320.0,4.204182337684337,99.4
4.35,98350.0,4.264139783986976,99.4
4.44,98400.0,3.821291830705699,95.75
4.54,98450.0,3.3923524316052895,92.25
4.93,98490.0,2.7205569871811948,85.6
5.31,98540.0,3.6211491941494085,88.85
5.78,98540.0,4.09264492527096,88.9
6.13,98550.0,4.445838085392476,88.95
6.42,98570.0,4.208418069105811,85.75
5.88,98560.0,3.661587148042195,85.65
5.4,98630.0,3.190282106268329,85.65
5.0,98680.0,2.789287739950881,85.6
4.88,98710.0,3.7291362236825667,92.25
4.3,98750.0,3.1469588138033684,92.2
4.07,98790.0,2.919144291957893,92.2
3.94,98800.0,2.790378649543236,92.2
3.67,98790.0,3.0478405497843606,95.7
3.38,98800.0,2.228081384058572,92.15
3.4,98770.0,2.2478907064549984,92.15
3.25,98790.0,2.63000108355486,95.7
3.16,98800.0,2.5404635674247387,95.7
2.6,98780.0,1.9833373775717165,95.7
2.81,98780.0,2.725228657777298,99.4
2.73,98800.0,2.64528503285632,99.4
2.69,98800.0,2.072875964639615,95.7
3.56,98830.0,2.406364720260018,92.15
4.12,98830.0,2.9686693635252337,92.2
4.63,98850.0,3.481501518333192,92.25
5.68,98840.0,4.529295695492062,92.3
6.22,98830.0,4.534598872092734,88.95
6.83,98790.0,4.611016881263784,85.75
7.07,98780.0,4.3201477267473525,82.65
6.86,98770.0,3.571510818068402,79.55
6.45,98760.0,2.6487276453455433,76.65
5.69,98770.0,2.40618190879066,79.4
4.91,98820.0,1.6382642941301593,79.35
3.84,98820.0,2.155666253908344,88.75
2.43,98840.0,0.7495895865422549,88.65
1.71,98860.0,0.5589318904550176,92.05
1.34,98850.0,0.19247848761709346,92.05
0.65,98850.0,-0.4983693122288459,92.0
0.1,98820.0,-1.0430883399925603,92.0
-0.38,98810.0,-0.9957521879990577,95.6
-0.92,98800.0,-1.5329568190070413,95.6
-1.45,98790.0,-2.0602193841590983,95.6
-1.92,98750.0,-2.534844915035374,95.55
-2.15,98740.0,-3.2934536886807697,91.85
-2.5,98740.0,-3.1118276213779184,95.55
-2.59,98780.0,-3.201360084086126,95.55
-1.45,98780.0,-2.0602193841590983,95.6
1.11,98790.0,0.49372820895084824,95.65
3.7,98780.0,2.5450286578519736,92.15
5.77,98790.0,3.023472237172239,82.5
7.28,98740.0,3.462279446251423,76.7
8.1,98700.0,1.615097212255676,63.6
8.3,98640.0,0.21064827306055486,56.7
8.22,98590.0,-0.3956540276437427,54.55
7.86,98540.0,-0.7308883358223579,54.55
6.88,98490.0,-0.11684800877382673,61.0
4.68,98500.0,-0.18245537972046902,70.7
3.06,98490.0,-0.735789601824254,76.1
2.4,98490.0,0.19585888769041,85.35
1.47,98460.0,-0.20479994530111373,88.6
0.94,98450.0,-0.735133155940806,88.55
0.85,98400.0,-0.8238743157134065,88.55
0.06,98350.0,-1.0827047417588913,92.0
-1.13,98320.0,-2.2686624165877713,91.95
-1.74,98270.0,-2.3557828216372423,95.55
-1.83,98250.0,-2.9765550530780676,91.85
-1.74,98190.0,-2.8874280649023274,91.85
-1.53,98170.0,-3.20104894545385,88.35
-1.42,98160.0,-3.0926004319585365,88.35
-1.49,98160.0,-3.1616130396603355,88.35
-0.49,98170.0,-1.634816759177336,91.95
2.18,98150.0,-0.028186074342677055,85.3
4.1,98130.0,0.29877527350846256,76.25
5.51,98120.0,0.1174866371188662,68.2
6.5,98060.0,0.04390629494547492,63.35
7.16,98010.0,0.16992738693935802,61.1
7.54,97960.0,0.022627410823993967,58.9
7.57,97930.0,0.05081630599347542,58.9
7.0,97920.0,0.5504901090567028,63.5
5.45,97950.0,0.060117497007497946,68.2
3.93,97970.0,0.1340764212086663,76.25
3.08,97990.0,0.34319589311043924,82.2
2.38,97880.0,0.17622439104321816,85.35
1.8,97890.0,0.12059140940720194,88.6
1.31,97910.0,0.16276581086795064,92.05
0.86,97910.0,-0.814014163647195,88.55
0.49,97880.0,-0.6568317801529194,92.0
0.15,97900.0,-0.9935679278760193,92.0
-0.17,97880.0,-0.7868409889619751,95.6
-0.45,97850.0,-1.5952019536668272,91.95
-0.68,97830.0,-1.2941984221257705,95.6
-0.8,97820.0,-1.413577463945698,95.6
-0.77,97830.0,-1.3837326741243814,95.6
-0.75,97810.0,-1.3638361584532657,95.6
0.43,97800.0,-0.7162554698857434,92.0
1.92,97810.0,0.2466950150164941,88.65
3.49,97830.0,0.7523429854610958,82.25
5.06,97820.0,1.2561042038189765,76.4
6.54,97770.0,1.6722994413346541,71.05
7.58,97730.0,1.6484769766955785,66.05
8.18,97670.0,2.7521145901322783,68.6
8.21,97640.0,2.7808046118833762,68.6
7.6,97610.0,2.7299575359284205,71.25
6.27,97600.0,2.455944030133236,76.55
5.08,97580.0,2.331906516355137,82.4
4.35,97560.0,2.6664975516425065,88.8
3.57,97470.0,2.4162693127506345,92.15
3.1,97440.0,1.9507492215082234,92.15
2.66,97440.0,2.043029788074373,95.7
2.19,97370.0,1.5681487778189107,95.65
1.81,97320.0,1.1901147705350006,95.65
1.43,97290.0,0.8120776586183565,95.65
1.09,97280.0,0.4738312952444362,95.65
0.97,97200.0,0.35444963239964977,95.65
1.05,97200.0,0.4340374420307326,95.65
0.95,97180.0,0.33455265849108085,95.65
0.79,97210.0,0.7066463895914107,99.4
0.76,97230.0,0.1455309774174072,95.65
1.86,97190.0,0.7150115325035852,92.1
2.82,97180.0,1.6734139807884736,92.15
4.28,97190.0,2.065955060353124,85.5
5.62,97200.0,2.338057782180107,79.4
6.22,97230.0,2.9397153440505526,79.5
6.8,97230.0,2.9879063277980054,76.65
6.54,97250.0,3.2600532733994503,79.55
6.06,97260.0,4.376801605057846,88.95
5.69,97290.0,4.53920135680787,92.3
5.18,97320.0,4.5575092657438665,95.75
4.87,97340.0,4.783770543599607,99.4
4.82,97380.0,4.733806081897462,99.4
4.82,97350.0,4.199350868670766,95.75
4.59,97400.0,3.970526023680352,95.75
4.41,97420.0,3.7914449354185105,95.75
4.56,97460.0,3.9406792228801995,95.75
4.57,97490.0,3.9506281585799576,95.75
4.75,97490.0,4.129708642126298,95.75
4.69,97530.0,4.070015223200073,95.75
4.47,97550.0,3.3230140360640763,92.25
4.47,97590.0,3.3230140360640763,92.25
4.84,97630.0,4.219248628786246,95.75
4.37,97650.0,3.751649045639537,95.75
4.36,97720.0,3.741700067945494,95.75
5.0,97710.0,4.378430407355265,95.75
5.94,97760.0,4.786841638900979,92.3
7.06,97840.0,5.904069180374092,92.35
7.78,97890.0,6.625145381539461,92.4
8.74,97930.0,7.576116539803626,92.4
9.52,97930.0,7.286209840306716,85.95
10.0,97950.0,7.237238782365557,82.95
10.29,98000.0,7.520802034730337,82.95
9.93,98040.0,8.22620652792247,89.15
9.5,98110.0,7.802098248777667,89.15
8.81,98170.0,8.184160307239928,95.85
8.35,98220.0,7.718834922125295,95.8
8.14,98240.0,7.509910462807691,95.8
8.07,98240.0,7.440268773074958,95.8
